iter,gap,welfare,mean_pi,demand_mbps,supply_mbps
1,0.5561000169503632,5.614305614138664,0.3253523273311049,9.335046833103089,24.999999999998327
2,0.5385432850095656,5.1559938598261565,0.31019147363091515,8.726600951201128,25.000000000001492
3,0.5299326508490816,5.667514660536283,0.30459819869793003,9.724596693444328,24.99999999999994
4,0.47988482137432337,5.642429862261313,0.2983769493449388,9.898600427329438,25.00000000000044
5,0.45349989523268514,5.955471900585556,0.2935489014687377,10.578230313991616,24.99999999999712
6,0.3800643013346899,5.917565807774227,0.28828722798852285,10.657978946159686,25.000000000000163
7,0.42822475187606274,6.143703339855858,0.2833984665857183,11.187314810998942,24.99999999999792
8,0.3625601761324444,6.098982918886334,0.2786202612006978,11.291334303926732,25.000000000001204
9,0.3765409165925127,6.309397065837659,0.2744029823852616,11.76385531626682,25.00000000000287
10,0.33001304290806477,6.276408877055973,0.2702381281888122,11.873774938057048,25.000000000001393
11,0.3485536512554034,6.44776692856145,0.2664236052679231,12.275393474619268,24.999999999995822
12,0.29733947000737054,6.435171716699919,0.26265065517286684,12.430681805854967,25.000000000000444
13,0.2962071778912344,6.6145721664018655,0.2591260727602597,12.898096297687186,25.00000000000468
14,0.2610433805606881,6.612924858897928,0.25563174932246235,13.069935936113366,25.000000000001073
15,0.26508617198597906,6.766252360899087,0.25236219294915796,13.494605733890262,25.00000000000624
16,0.23236015141331837,6.7718301121426965,0.24915997519380206,13.680972315828102,25.000000000002885
17,0.2306027935964101,6.912455418946818,0.24611582470891757,14.084392165556599,25.000000000001336
18,0.20829690672702958,6.9092927444881775,0.24312431778543084,14.220369107969436,25.000000000000174
19,0.2078514243555522,7.0115007299086285,0.24028002880225707,14.492816106185701,24.99999999999858
20,0.19112402436914275,7.013325001675829,0.23746920113193848,14.624441519149354,25.000000000001982
21,0.18886096529091667,7.106021961420921,0.23478641036077255,14.89074182806553,24.99999999999652
22,0.17405406633605347,7.111714692579827,0.23214905472249062,15.020572756949107,25.00000000000294
23,0.16907067952179647,7.195040268113787,0.2296011132330695,15.27611068061009,25.00000000000306
24,0.15483066454118768,7.2138168926589685,0.22709966461060918,15.448006397945854,24.999999999999382
25,0.14825908398021603,7.295050149591528,0.22466586368249303,15.726069296298945,25.000000000005812
26,0.13792987904800053,7.30026229688131,0.22229368058600385,15.816589305667492,24.99999999999919
27,0.13401716342864453,7.354483753404323,0.21996380405039948,15.99842434981431,25.000000000000888
28,0.12644285170102365,7.371276315861238,0.21768986617774544,16.1307584077557,24.99999999999971
29,0.12367204835792017,7.422041161568905,0.2154689890223409,16.32405885008719,25.000000000006427
30,0.11841043877239177,7.442784583406664,0.213316353858614,16.460659883177332,24.99999999999639
31,0.1163475457272777,7.486358206596245,0.21122029405366122,16.640641842023342,25.000000000008257
32,0.1125138650220229,7.510007723016884,0.2091920549929129,16.780413511893304,24.999999999994895
33,0.11061227416401065,7.547570018328097,0.2072209647762796,16.94739967626394,25.00000000000258
34,0.10761983888221627,7.572890946573952,0.20531333782419128,17.088301286823974,24.99999999999664
35,0.10569175570173213,7.605847840246367,0.20346109886373093,17.244140714430326,25.000000000001233
36,0.10318161178193765,7.631731198505273,0.20166691800182562,17.384084098942115,24.999999999995733
37,0.1012197179239218,7.661300151542759,0.1999252252513406,17.530864731042033,24.999999999997197
38,0.09899050635378923,7.686927247129041,0.19823647101498562,17.668195138358847,25.00000000000009
39,0.0970352752749017,7.713998244354848,0.19659688773293943,17.80762463838713,24.99999999999844
40,0.0949817121569165,7.738858366223228,0.19500577477219985,17.941260474878874,25.000000000000394
41,0.09306900121586895,7.76401322660436,0.19346048359397286,18.07452008547079,24.999999999995406
42,0.0911388754900423,7.787842378016959,0.1919598193716405,18.203883727516562,25.000000000000586
43,0.08928937901968759,7.81143708546881,0.19050178142097401,18.33171920768067,25.000000000001627
44,0.08745728291331438,7.834134029966284,0.1890850288393279,18.45658406797899,25.000000000000153
45,0.08567981604709113,7.856383648294747,0.18770793531159222,18.57945677063305,24.999999999997314
46,0.08393292412623823,7.877938664133221,0.18636917487725532,18.69980217532688,25.00000000000411
47,0.08222949026019429,7.898979786593275,0.18506735192634877,18.818014164292087,25.000000000003393
48,0.08056053793661223,7.9194274200013055,0.18380121848872313,18.933924246916234,25.00000000000512
49,0.07892985870175828,7.939356044595812,0.1825695373277313,19.04769751749287,24.999999999990976
50,0.07733391769982356,7.958748697616467,0.18137115613775812,19.159302999564495,25.000000000001002
51,0.07577333716239604,7.977640302640188,0.18020495875925785,19.268821856598397,25.000000000005315
52,0.07413586836509092,7.997565269683843,0.1790698877225984,19.386205643199162,25.000000000004142
53,0.07238936628495786,8.019320496312003,0.17796671389713237,19.516444189458426,24.999999999993324
54,0.07097805263304875,8.03529128540431,0.17689716567203345,19.613941856176233,25.00000000000058
55,0.06987667917417915,8.047741535000517,0.17585450664248634,19.691208956421388,24.99999999999574
56,0.06882172280346874,8.059861061199312,0.17483466925115237,19.766511858958793,24.999999999996078
57,0.06778957152367114,8.071611370625837,0.17383687090488084,19.840180355376923,25.000000000004842
58,0.06678420916767427,8.083021718659976,0.1728604155232038,19.91219653750374,25.00000000000533
59,0.0658026519236147,8.094103546202726,0.17190462052743727,19.98263798797163,24.99999999999346
60,0.06484385115280299,8.104870829926067,0.17096883652082068,20.051553235122046,25.00000000000802
61,0.06390643685149074,8.115336691324291,0.17005244024362962,20.118997645381825,24.999999999996245
62,0.06298924098609279,8.125513470990748,0.16915483515126614,20.18502253064895,25.00000000000118
63,0.06209117326955166,8.135413052930284,0.16827544975917255,20.249678416430243,24.99999999999838
64,0.061211239236087,8.145046698619405,0.1674137367136376,20.313013882132708,25.00000000000262
65,0.060348529085038585,8.154425153900982,0.166569171667358,20.375075886752,24.99999999999163
66,0.05950221247145398,8.163558637678916,0.16574125226229164,20.43590960330677,24.999999999997982
67,0.058054475822313656,8.17701362953883,0.1649294971171474,20.53058294732184,24.99999999999979
68,0.05650861532244152,8.190666450175597,0.16413867003483362,20.62703018299775,24.99999999999919
69,0.055019129960642094,8.20400596922299,0.16336858201933954,20.722138196168295,25.000000000000835
70,0.05358440671583318,8.216837878596511,0.162618831475855,20.814100557316426,25.000000000000174
71,0.052204235805043894,8.229288154525628,0.1618886808211843,20.903938761887588,24.999999999999673
72,0.05090432579826676,8.240712256836074,0.16117759507390542,20.98765016259064,25.00000000000748
73,0.049793128570768064,8.249103369563842,0.16048435358946928,21.053430530658986,25.000000000005112
74,0.04874441064501804,8.257247641705316,0.15980578054568104,21.117270599584366,25.00000000000149
75,0.047741887943623426,8.265150586784538,0.15914143663193556,21.179555181028604,25.00000000000729
76,0.04678465784863806,8.272804248791825,0.15849094289869378,21.24016528922158,25.000000000003066
77,0.04587131054397526,8.280221627678008,0.15785390209192388,21.299167730666284,25.000000000000178
78,0.045000334976311465,8.287406688526366,0.15722993278382769,21.356558928054337,25.000000000002032
79,0.04417017617117978,8.29436775969123,0.1566186562551234,21.412373711462138,24.99999999999661
80,0.043379211380494574,8.301110881030297,0.15601970328193862,21.466630409887422,24.999999999994564
81,0.04262578926496744,8.307643373156395,0.15543271098914577,21.51936072359404,25.000000000006526
82,0.041908232008112646,8.313971761169354,0.15485732510382064,21.570591978584446,25.000000000002814
83,0.041224856404791003,8.320102963337298,0.1542931990486842,21.620357199019438,25.000000000002178
84,0.04053502687703633,8.326693212131394,0.1537399948416183,21.6735891120224,25.00000000000719
85,0.039783251792216985,8.335110198868236,0.15319816326104754,21.740491251628256,24.99999999999841
86,0.039079569597733274,8.342442338145837,0.15266981209685437,21.798782337249428,24.99999999999469
87,0.038411427705190536,8.349744934412378,0.1521533811368087,21.85699541430502,24.999999999996092
88,0.037776647590014235,8.356672454087612,0.15164878031088516,21.91230428440432,25.000000000004484
89,0.037172685470372946,8.36336719093099,0.15115543350047647,21.965840794996936,25.000000000001435
90,0.036597616032419636,8.369796924476848,0.1506729616697363,22.01732655886022,24.999999999995808
91,0.03604950480984217,8.375990254731544,0.1502009414145351,22.06697721474476,24.999999999997357
92,0.03552657538469637,8.381953511443722,0.1497389890481711,22.114830312073526,24.99999999999885
93,0.03502714280743584,8.387699951153053,0.14928673033848366,22.160981025276534,25.000000000000345
94,0.03454963086180486,8.393239656259752,0.1488438101118312,22.20550045047887,24.999999999992855
95,0.03409256107632988,8.398583032353812,0.1484098881077248,22.248463647372567,25.0000000000052
96,0.033654551136571655,8.403739665092102,0.14798463952482283,22.289940295757148,25.00000000000056
