,HSP1,HSP2,HSP3,HSP4,HSP5,HSP6,HSP7,HSP8,HSP9,HSP10
BS1,0.00010609395468209387,1.133270612501324,0.00010610662593028866,1.9290423912304462,0.00010609706076340253,0.00010611324678225716,1.935904737682574,0.00010610896305833269,0.0001061210096920741,0.00010609183906077894
BS2,1.9499561224368862,1.4368838056165052,0.0015659111489200724,0.0015661158926232241,0.47379459060533324,1.1145966430820549,0.0015659372136985993,0.0015661877541117489,0.0015661159802271836,0.0015663323429305268
BS3,1.2770982654924703,0.642349374818779,2.085694086864507,0.9891532870710624,0.000361656698332497,0.00036165448470895417,0.000361604270836243,0.0003617036310809032,0.0003616401541791786,0.0003615755522478098
BS4,2.153681935396305,0.42578443069981,0.0011725644877786832,0.5817789520446359,1.8202611957793287,0.001172577289840423,0.0011725062916888044,0.0011726237097461902,0.0011722747467082701,0.0011721353187384947
BS5,0.0002974275134106107,0.553619403001846,2.309584832531705,0.3161712771889908,0.9942025876796374,0.8220386082325561,0.00029739351931218973,0.0002974285148460399,0.00029739097004015754,0.00029746378089927074
