,HSP1,HSP2,HSP3,HSP4,HSP5,HSP6,HSP7,HSP8,HSP9,HSP10
BS1,0.00021218790936418773,1.1333508863296058,0.0002122132518605773,1.9291653649632161,0.00021219412152680505,0.00021222649356451433,1.935998283310309,0.00021221792611666538,0.0002122420193841482,0.0002121836781215579
BS2,1.9514778096162575,1.4383196760336816,0.0031318222978401447,0.0031322317852464482,0.4753237506283225,1.1160855630558695,0.0031318744273971986,0.0031323755082234978,0.003132231960454367,0.0031326646858610536
BS3,1.2775427461416091,0.6425450942830652,2.0860530303460147,0.9895194596472603,0.000723313396664994,0.0007233089694179083,0.000723208541672486,0.0007234072621618064,0.0007232803083583572,0.0007231511044956196
BS4,2.1548200389365206,0.42678857904396267,0.0023451289755573664,0.5829171977146291,1.8214048206142561,0.002345154579680846,0.002345012583377609,0.0023452474194923805,0.0023445494934165403,0.0023442706374769895
BS5,0.0005948550268212214,0.5538117483953906,2.3098854709709955,0.31648071679049516,0.994581883074356,0.8222659721707436,0.0005947870386243795,0.0005948570296920798,0.0005947819400803151,0.0005949275617985415
